 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
207;05-DAPI-1-40x-760ms.tif;BL;0.0244;0.0244;105.6089;1.4489;2.5783;0.0354
208;05-DAPI-1-40x-760ms.tif;BL;0.0804;0.0804;106.2713;1.3482;8.5446;0.1084
209;05-DAPI-1-40x-760ms.tif;BL;0.0271;0.0271;96.532;1.28;2.6186;0.0347
210;05-DAPI-1-40x-760ms.tif;BL;0.0434;0.0434;110.655;1.2425;4.8027;0.0539
211;05-DAPI-1-40x-760ms.tif;BL;0.0103;0.0103;94.5158;1.1895;0.9743;0.0123
212;05-DAPI-1-40x-760ms.tif;BL;0.0543;0.0543;109.828;1.504;5.9586;0.0816
213;05-DAPI-1-40x-760ms.tif;BL;0.0374;0.0374;101.229;1.2986;3.7895;0.0486
214;05-DAPI-1-40x-760ms.tif;BL;0.0862;0.0862;108.5932;1.6436;9.3558;0.1416
215;05-DAPI-1-40x-760ms.tif;BL;0.1132;0.1132;107.4823;1.5666;12.1641;0.1773
216;05-DAPI-1-40x-760ms.tif;BL;0.0688;0.0688;99.7319;1.5568;6.8609;0.1071
217;05-DAPI-1-40x-760ms.tif;BL;0.1011;0.1011;101.353;1.7028;10.2497;0.1722
218;05-DAPI-1-40x-760ms.tif;BL;0.0617;0.0617;101.6766;1.3919;6.2776;0.0859
219;05-DAPI-1-40x-760ms.tif;BL;0.0819;0.0819;102.9603;1.6;8.4348;0.1311
220;05-DAPI-1-40x-760ms.tif;BL;0.0569;0.0569;109.1775;1.958;6.2076;0.1113
221;05-DAPI-1-40x-760ms.tif;BL;0.0423;0.0423;105.3282;1.8769;4.4572;0.0794
222;05-DAPI-1-40x-760ms.tif;BL;0.0658;0.0658;108.0545;2.2904;7.1051;0.1506
223;05-DAPI-1-40x-760ms.tif;BL;0.0486;0.0486;102.8393;1.5647;4.9991;0.0761
224;05-DAPI-1-40x-760ms.tif;BL;0.046;0.046;115.8349;1.8821;5.3292;0.0866
225;05-DAPI-1-40x-760ms.tif;BL;0.0343;0.0343;100.8228;1.5095;3.457;0.0518
226;05-DAPI-1-40x-760ms.tif;BL;0.0885;0.0885;104.3297;1.1348;9.2375;0.1005
227;05-DAPI-1-40x-760ms.tif;BL;0.0665;0.0665;97.7243;0.9772;6.5001;0.065
228;05-DAPI-1-40x-760ms.tif;BL;0.0197;0.0197;104.489;0.8077;2.0635;0.016
229;05-DAPI-1-40x-760ms.tif;BL;0.0751;0.0751;102.5;0.7558;7.6964;0.0567
230;05-DAPI-1-40x-760ms.tif;BL;0.0344;0.0344;109.8265;1.4606;3.7777;0.0502
231;05-DAPI-1-40x-760ms.tif;BL;0.0727;0.0727;101.9194;1.4582;7.4095;0.106
232;05-DAPI-1-40x-760ms.tif;BL;0.0649;0.0649;108.2324;1.4064;7.0229;0.0913
233;05-DAPI-1-40x-760ms.tif;BL;0.0584;0.0584;109.8383;0.9944;6.412;0.0581
234;05-DAPI-1-40x-760ms.tif;BL;0.0422;0.0422;108.0514;0.6427;4.5608;0.0271
235;05-DAPI-1-40x-760ms.tif;BL;0.0318;0.0318;109.7235;1.1809;3.4884;0.0375
236;05-DAPI-1-40x-760ms.tif;BL;0.0774;0.0774;102.5554;0.9369;7.9342;0.0725
237;06-DAPI-1-40x-760ms.tif;BL;0.0406;0.0406;103.5856;0.9278;4.2037;0.0377
238;06-DAPI-1-40x-760ms.tif;BL;0.0489;0.0489;122.2594;1.2882;5.983;0.063
239;06-DAPI-1-40x-760ms.tif;BL;0.0297;0.0297;101.1752;1.3504;3.008;0.0401
240;06-DAPI-1-40x-760ms.tif;BL;0.0706;0.0706;109.4055;1.2873;7.7282;0.0909
241;06-DAPI-1-40x-760ms.tif;BL;0.0502;0.0502;103.54;1.1944;5.2017;0.06
242;06-DAPI-1-40x-760ms.tif;BL;0.0365;0.0365;105.1667;1.1101;3.8342;0.0405
